,file,Exotic,taxonomic_identification,time,Family,data.type
3955,4419d525-a581-4622-bce9-c863d12d8186 ulmus alata 2000-08-04T00:00:00+00:00.jpg,N,1,3.03262009,Ulmaceae,herb
3956,447fc0b3-595e-4e70-9686-0dc1e7201cb7 ulmus americana 2010-07-18T00:00:00+00:00.jpg,N,1,2.678220718,Ulmaceae,herb
3957,449268bd-e45a-44ee-9e8a-596d793c681e ulmus rubra 1967-07-10T00:00:00+00:00.jpg,N,1,44.72942059,Ulmaceae,herb
3958,44cd6f15-17a5-405b-99b4-c52ba15940f6 ulmus americana 1934-07-05T00:00:00+00:00.jpg,N,1,1.493824186,Ulmaceae,herb
3959,44eab853-a965-4d99-9024-7c835726c572 ulmus crassifolia 1988-07-16T00:00:00+00:00.jpg,N,1,4.183980844,Ulmaceae,herb
3960,450be0f2-b440-45eb-9515-ee14d94f2063 ulmus alata 2015-10-12T00:00:00+00:00.jpg,N,1,1.526592549,Ulmaceae,herb
3961,4608f1a6-37ce-48b2-ba1e-81a2cbd40db0 ulmus americana 1969-04-25T00:00:00+00:00.jpg,N,1,2.905426933,Ulmaceae,herb
3962,46286f6e-6821-4206-8f68-00dd0205494f ulmus americana 1934-04-13T00:00:00+00:00.jpg,N,1,2.205052905,Ulmaceae,herb
3963,462e0548-91a5-42b2-9ce4-b6f5a1ed9928 ulmus americana 1976-03-13.jpg,U,U,3.299111032,Ulmaceae,herb
3964,46a1892f-e00f-4b5a-9ad8-c2ca96c8630d ulmus americana 1938-01-29T00:00:00+00:00.jpg,N,1,8.723420413,Ulmaceae,herb
3965,47c8c3d1-5843-4816-a1e9-04649da75a3d  1971-06-18T00:00:00+00:00.jpg,N,1,7.83121852,Ulmaceae,herb
3966,48340d08-5c60-4e6c-9162-9facb0e1798e ulmus alata 1968-07-13T00:00:00+00:00.jpg,N,1,1.811518501,Ulmaceae,herb
3967,48cf6218-fd69-4bbf-acb6-dd91e2d8ba8e ulmus americana 2013-09-11T00:00:00+00:00.jpg,N,1,2.153312303,Ulmaceae,herb
3968,49561c21-96d1-4a2a-a526-c0a2c8334545 ulmus alata 1968-04-23T00:00:00+00:00.jpg,N,1,1.521572417,Ulmaceae,herb
3969,49ac2bea-767a-4db7-b621-43670b050eb3 ulmus alata 1967-06-19T00:00:00+00:00.jpg,N,1,7.76345288,Ulmaceae,herb
3970,4a470b19-25a2-4ff9-a0a7-d97f9dfb553a ulmus americana .jpg,N,1,3.075824735,Ulmaceae,herb
3971,4a6b4aa6-274c-4bd7-aeff-6ad4e04db187 ulmus rubra 1991-07-28T00:00:00+00:00.jpg,N,U,29.7533922,Ulmaceae,herb
3972,4b48e863-3392-48fe-bf33-7826e1b45840 ulmus alata 1967-07-15T00:00:00+00:00.jpg,N,1,1.751239115,Ulmaceae,herb
3973,4c147ff6-dddf-4d55-a623-2bf8be54bd64 ulmus alata 1966-05-07T00:00:00+00:00.jpg,N,1,1.669041248,Ulmaceae,herb
3974,4c3fded8-a9b1-435f-9717-80175500d9c3 ulmus americana 1925-07-19T00:00:00+00:00.jpg,N,1,13.12228701,Ulmaceae,herb
3975,4c53bb66-ad15-48bb-950f-754d3ce5d147  2009-05-14T00:00:00+00:00.jpg,N,1,6.196296151,Ulmaceae,herb
3976,4cee6dbd-b2da-4c3f-96ef-ad1924781048 ulmus alata 1995-10-25T00:00:00+00:00.jpg,N,1,3.088573775,Ulmaceae,herb
3977,4d1da51f-77d2-49ce-9e11-196949107929 ulmus americana 1964-07-07T00:00:00+00:00.jpg,N,1,51.76894348,Ulmaceae,herb
3978,4d2bcea8-690e-413a-b03a-bdb4f5b8175b ulmus alata 1997-04-21T00:00:00+00:00.jpg,N,1,5.956785065,Ulmaceae,herb
3979,4dd66c87-5749-4b7d-9c47-d78b02df42c0  2000-08-04T00:00:00+00:00.jpg,N,O,10.75855317,Ulmaceae,herb
3980,4de75d07-4dbc-403f-9807-9fa76cfff18c ulmus americana 1964-09-16T00:00:00+00:00.jpg,N,1,11.62755129,Ulmaceae,herb
3981,4e4d2278-20f9-4a18-bd64-cbe1cbe95ddf ulmus alata 1967-06-01T00:00:00+00:00.jpg,N,1,1.251221443,Ulmaceae,herb
3982,4e8b318c-f3e9-4414-b96c-16e757e3405b ulmus americana 1999-02-12T00:00:00+00:00.jpg,N,1,9.099937003,Ulmaceae,herb
3983,54300899-f681-476d-b83f-d0de6b7e8aaa ulmus alata 1964-07-07T00:00:00+00:00.jpg,N,1,1.40021232,Ulmaceae,herb
3984,54f2dc08-8b2a-4705-a7f4-cb802997367a ulmus americana 1987-05-31T00:00:00+00:00.jpg,N,1,1.942551719,Ulmaceae,herb
3985,553cc3dc-9a6e-4b4e-a10c-dd77374925f7 ulmus americana 2011-11-01T00:00:00+00:00.jpg,N,1,1.919989576,Ulmaceae,herb
3986,5726e527-51cd-4474-b6da-a4bf81a54615  1996-05-20T00:00:00+00:00.jpg,N,O,17.30114404,Ulmaceae,herb
3987,581e665a-773a-4903-a55d-8da789041991 ulmus crassifolia 2011-04-13T00:00:00+00:00.jpg,N,1,4.929412227,Ulmaceae,herb
3988,58463687-02cb-410a-a94c-e57d69e4723f ulmus americana 2009-05-15T00:00:00+00:00.jpg,N,1,2.834051741,Ulmaceae,herb
3989,585714a0-b49f-4146-88d0-6dbdb04ac69c ulmus parvifolia 1984-10-23T00:00:00+00:00.jpg,Y,1,7.118654001,Ulmaceae,herb
3990,597c06e9-ee3f-4a1b-8a47-81a6685c302d  1962-03-24T00:00:00+00:00.jpg,N,1,11.49442777,Ulmaceae,herb
3991,5ab20eed-6152-4983-8ec1-12b16ef6492f ulmus alata 1963-04-29T00:00:00+00:00.jpg,N,1,4.15358392,Ulmaceae,herb
3992,5b6184f0-3211-4863-b570-2dc9f4dcbff6 ulmus alata 1953-06-28T00:00:00+00:00.jpg,N,1,8.083189263,Ulmaceae,herb
3993,5c00d877-0b10-4bf2-8633-969403a19dcb ulmus americana 1966-06-15T00:00:00+00:00.jpg,N,1,2.148683619,Ulmaceae,herb
3994,5d537dee-a14b-40ce-9912-4fe33f2de0ff ulmus alata 2016-10-27T00:00:00+00:00.jpg,N,1,8.266499811,Ulmaceae,herb
3995,5d8e6ef0-1efc-4ea6-ba7d-222a84551aaf ulmus alata 1872-03-16T00:00:00+00:00.jpg,N,1,58.81925663,Ulmaceae,herb
3996,5e00c36f-60ba-464d-b335-7dcc2d1aabbd ulmus crassifolia 1968-10-11T00:00:00+00:00.jpg,N,1,2.119571245,Ulmaceae,herb
3997,5e63441e-407b-4d90-bf79-22b4fcb3abf1  2007-05-17T00:00:00+00:00.jpg,U,U,19.66798007,Ulmaceae,herb
3998,5eb38bcf-7660-4c2e-9b8a-8091fab14f32 ulmus alata .jpg,N,1,11.61897043,Ulmaceae,herb
3999,5fc64b5c-3f3f-4be5-9f56-bdc0de9c98d3 ulmus rubra 2007-05-17T00:00:00+00:00.jpg,N,1,14.39466743,Ulmaceae,herb
4000,60884e95-4671-424e-ae16-966b85cad9ff  2009-05-09T00:00:00+00:00.jpg,U,U,12.17022829,Ulmaceae,herb
4001,60c02e78-5948-43f9-9091-eddb243b9b70  .jpg,N,O,6.895649352,Ulmaceae,herb
4002,60e4232c-3a40-4db4-8a11-49abd15ed38e ulmus americana 1983-09-29T00:00:00+00:00.jpg,N,1,5.567382877,Ulmaceae,herb
4003,61203c55-6af4-48e6-94a0-a5ef47147922 ulmus americana 2017-04-18T00:00:00+00:00.jpg,N,1,7.259709885,Ulmaceae,herb
4004,615ae522-af6f-4a42-84ff-b6b36089bbe8  1972-03-02T00:00:00+00:00.jpg,U,U,2.738849892,Ulmaceae,herb
4005,61a08ee8-e3d3-46f0-a889-32298930ed17 ulmus americana 2005-07-25T00:00:00+00:00.jpg,N,1,2.927523376,Ulmaceae,herb
4006,61bbf0ea-b12c-4ef1-b80a-41ced78fb92e ulmus crassifolia 1967-07-18T00:00:00+00:00.jpg,N,1,7.578573087,Ulmaceae,herb
4007,61e25569-c5ef-48c6-9964-ee4642358e10 ulmus alata 1971-06-21T00:00:00+00:00.jpg,N,1,5.577204775,Ulmaceae,herb
4008,62c4ddab-8ef2-4c1b-905d-d45d4de8f17c  2002-06-07T00:00:00+00:00.jpg,U,O,13.52204414,Ulmaceae,herb
4009,62c9fb0d-7242-44cd-b128-4f4992b102e8 ulmus alata 1923-08-28T00:00:00+00:00.jpg,N,1,6.152500724,Ulmaceae,herb
4010,63c8f825-0e45-41de-9cb7-cedf4d9f58b1 ulmus americana 1967-06-21T00:00:00+00:00.jpg,N,1,2.58027859,Ulmaceae,herb
4011,65d164cd-1e2b-4f73-9c55-25874558d640  1967-08-14T00:00:00+00:00.jpg,N,U,19.3249013,Ulmaceae,herb
4012,66ac9f38-cb92-4cee-9b0f-18c665d8b672 ulmus americana 2010-07-25T00:00:00+00:00.jpg,N,1,6.219859729,Ulmaceae,herb
4013,66b05c08-ec05-46cf-8834-3e2eafe926f1 ulmus alata 2004-04-01T00:00:00+00:00.jpg,N,1,1.269647129,Ulmaceae,herb
4014,670fe772-03d8-4d19-a523-2e50d068dcd1  1957-05-28T00:00:00+00:00.jpg,N,1,14.3066208,Ulmaceae,herb
4015,6739528a-caa4-446b-aa74-f86f205c68d7  2010-10-01T00:00:00+00:00.jpg,N,1,13.90085572,Ulmaceae,herb
4016,6795e3af-0378-49d8-b1a9-ac2e16811540 ulmus alata .jpg,N,1,3.674769339,Ulmaceae,herb
4017,6909639a-aa56-4386-88a3-4e7e3b1cbdcd ulmus americana 1966-07-15T00:00:00+00:00.jpg,N,1,1.325742003,Ulmaceae,herb
4018,6ab86103-5ae0-462b-a89f-57d7e6d27046 ulmus americana 1966-06-01T00:00:00+00:00.jpg,N,1,1.891086792,Ulmaceae,herb
4019,6b600ebf-cac8-4770-9409-e38ca498378a ulmus americana 1977-04-24T00:00:00+00:00.jpg,N,1,1.658721765,Ulmaceae,herb
4020,6b911755-8cec-40a2-8e3f-8c6824bbc302  2010-08-19T00:00:00+00:00.jpg,N,1,7.1587985,Ulmaceae,herb
4021,6c32dbf1-d24f-4305-8e62-11530fa7c7e0 ulmus rubra 1966-08-08T00:00:00+00:00.jpg,N,1,6.513809244,Ulmaceae,herb
4022,6c5ccc5b-5de3-45af-a49c-5c9cd12701c1  1966-06-08T00:00:00+00:00.jpg,N,1,24.79098905,Ulmaceae,herb
4023,6ca01d8d-d095-4fc8-8c8d-28f03cb5a148 ulmus alata 2006-03-07T00:00:00+00:00.jpg,N,1,2.231871025,Ulmaceae,herb
4024,6cfe1ebb-18d1-4987-96a2-ff7d8230e76e ulmus 1977-04-07T00:00:00+00:00.jpg,N,O,8.073136006,Ulmaceae,herb
4025,6d1314d3-2a2b-439b-b888-1313cd3a2638 ulmus alata 1966-06-30T00:00:00+00:00.jpg,N,1,1.415660323,Ulmaceae,herb
4026,6d7040b1-4000-4088-aca3-9030e4061659  2009-04-17T00:00:00+00:00.jpg,N,1,43.84398718,Ulmaceae,herb
4027,6dcb47d3-7ca5-4dd4-8124-8bfbdbc86ac3 ulmus americana 1935-04-03T00:00:00+00:00.jpg,N,1,3.239162972,Ulmaceae,herb
4028,6e1b8829-7197-4280-9d1d-73b729354868 ulmus americana 1969-06-18T00:00:00+00:00.jpg,N,1,1.360301803,Ulmaceae,herb
4029,6e1d9ec7-49c7-49c9-9674-3936962d9c01  .jpg,N,1,5.591827603,Ulmaceae,herb
4030,6e380825-4df6-49d2-b6fa-e8f40a206017 ulmus alata 1965-10-01T00:00:00+00:00.jpg,N,1,2.484719975,Ulmaceae,herb
4031,6e4c8478-e3b5-42be-8e92-d7f2d9622c96 ulmus alata 1957-05-06T00:00:00+00:00.jpg,N,1,2.555388203,Ulmaceae,herb
4032,6e958d09-ec45-4908-a910-d61675ea7496 ulmus americana 1909-06-02T19:09:00-18:00.jpg,N,1,2.326218056,Ulmaceae,herb
4033,6ea42e21-81b3-494e-896a-14cf8b6e41c5 ulmus rubra 1966-06-20T00:00:00+00:00.jpg,N,1,2.364552526,Ulmaceae,herb
4034,6f99481b-c8ec-4a12-bab0-7bf0b79a8a42  2018-06-22T00:00:00+00:00.jpg,N,1,62.56246414,Ulmaceae,herb
4035,71350112-6191-4cff-a060-948414f28a13  2016-05-19T00:00:00+00:00.jpg,N,1,16.83061485,Ulmaceae,herb
4036,713eeb44-0635-48c6-9697-e67669399259 ulmus alata .jpg,N,1,1.481343963,Ulmaceae,herb
4037,724dcbeb-b70b-4c90-9eef-267a70870fb8 ulmus crassifolia 2001-06-13T00:00:00+00:00.jpg,N,1,1.635203495,Ulmaceae,herb
4038,73b63b72-0082-437c-acf6-ff782b43885e ulmus alata 1922-08-03T00:00:00+00:00.jpg,N,1,3.740202098,Ulmaceae,herb
4039,741f21a7-7938-4020-99f4-4c705d8fb68b ulmus alata 1969-06-25T00:00:00+00:00.jpg,N,1,2.042236288,Ulmaceae,herb
4040,75aa5076-987c-4385-8b8b-e0eccf4c6a22 ulmus rubra 1990-03-23T00:00:00+00:00.jpg,N,1,3.23852215,Ulmaceae,herb
4041,7697fbbe-6e67-464c-8259-f729a7781fcb ulmus alata 1972-03-02T00:00:00+00:00.jpg,U,U,2.315314365,Ulmaceae,herb
4042,76ee80c9-c862-4fe2-addf-8fb22acb20f6 ulmus pumila 2008-06-22T00:00:00+00:00.jpg,Y,1,35.0499183,Ulmaceae,herb
4043,77dcf19b-a5ea-4caa-9d16-e8b6ef673b82  1972-04-08T00:00:00+00:00.jpg,N,1,14.78045103,Ulmaceae,herb
4044,77e532fd-a6ef-4489-bf07-9d78c8bf44a2 ulmus alata 2005-03-29T00:00:00+00:00.jpg,N,1,1.225614614,Ulmaceae,herb
4045,786cd3a2-1220-40dd-ab9e-37daad6f3748 ulmus alata 1967-06-06T00:00:00+00:00.jpg,N,1,1.868096605,Ulmaceae,herb
4046,78b10355-1530-435a-9073-44d412496421 ulmus alata 1978-04-12T00:00:00+00:00.jpg,N,0,8.921134109,Ulmaceae,herb
4047,78ec2490-27f7-4411-891f-6c2455535654 ulmus parvifolia 1990-10-14T00:00:00+00:00.jpg,Y,1,2.99026228,Ulmaceae,herb
4048,796d7ce0-57b8-49d3-9671-b27ecab0b44b ulmus rubra 1980-08-21T00:00:00+00:00.jpg,N,1,8.350315113,Ulmaceae,herb
4049,797bdf11-41d4-43d5-972b-13ac847a002a ulmus alata 1969-06-20T00:00:00+00:00.jpg,N,1,1.525767289,Ulmaceae,herb
4050,799fcc0d-f555-4fa8-8de6-84f2c1d822c4  .jpg,N,1,7.252327154,Ulmaceae,herb
4051,7a24946b-2b83-467d-9326-4fe5ae0b4ddb  1966-07-05T00:00:00+00:00.jpg,N,U,71.20367455,Ulmaceae,herb
4052,7a5ec490-2fdb-40fa-a0bd-64714d69164b ulmus alata 1919-05-02T00:00:00+00:00.jpg,N,1,11.664852,Ulmaceae,herb
4053,7c1e898f-06b5-4952-a039-e32ad1ce357d ulmus americana 1966-06-17T00:00:00+00:00.jpg,N,1,3.228807769,Ulmaceae,herb
4054,7cc81b70-b61d-4f66-b1e0-ec0da20b3929 ulmus rubra 1981-10-31T00:00:00+00:00.jpg,N,1,18.46226327,Ulmaceae,herb
4055,7d4dc08c-8d4b-406c-b287-57ee18528be5 ulmus americana 1967-07-03T00:00:00+00:00.jpg,N,1,1.149468414,Ulmaceae,herb
4056,7eea5d87-b1f8-4056-995a-8028835c5ee1 ulmus americana .jpg,N,1,19.40570368,Ulmaceae,herb
4057,800d18d7-de5c-46ab-a34b-710c7cfc207b ulmus americana 2010-07-18T00:00:00+00:00.jpg,N,1,5.02933061,Ulmaceae,herb
4058,8031e1d9-1884-4c68-9a8e-d9f7ba2588db ulmus alata 1967-07-06T00:00:00+00:00.jpg,N,1,2.761794096,Ulmaceae,herb
4059,8071ec06-ce52-4e27-97e8-b7b5277c2ed9 ulmus americana 1992-04-30T00:00:00+00:00.jpg,N,1,2.789745836,Ulmaceae,herb
4060,80af97cc-c793-4706-b97a-ac2147c8e7b4 ulmus americana 2007-02-27T00:00:00+00:00.jpg,U,U,6.74250643,Ulmaceae,herb
4061,8283443b-d560-4e7f-bfab-bce0db515f48 ulmus americana 2007-04-06T00:00:00+00:00.jpg,N,1,17.97101715,Ulmaceae,herb
4062,83fd81e3-0fbc-4b4e-a078-ee986b81acaa ulmus alata 2018-07-03T00:00:00+00:00.jpg,N,1,2.833791957,Ulmaceae,herb
4063,83ffdf3c-21fa-40fc-8c90-2023bb57c929 ulmus americana 2016-01-20T00:00:00+00:00.jpg,N,1,18.69789636,Ulmaceae,herb
4064,852636a6-93f1-43a5-9ad7-ac584c088594  1975-06-24T00:00:00+00:00.jpg,U,U,141.8109104,Ulmaceae,herb
4065,855e466d-3314-460a-ba4a-892db32354c0 ulmus americana 1949-07-25T00:00:00+00:00.jpg,N,1,3.290599177,Ulmaceae,herb
4066,858d2669-ff6a-4ec9-9edf-7f1e959f9e65 ulmus crassifolia .jpg,N,1,8.236542642,Ulmaceae,herb
4067,8641b141-6519-4513-94ea-efcb42e4e007 ulmus americana 1967-06-06T00:00:00+00:00.jpg,N,1,2.678050194,Ulmaceae,herb
4068,8685c675-8ddb-483a-b29f-9f14c777aeee ulmus alata 1967-04-07T00:00:00+00:00.jpg,N,1,2.060452283,Ulmaceae,herb
4069,86bc0eef-6421-467c-9b44-fdf8c638468e ulmus americana 2010-03-07T00:00:00+00:00.jpg,N,1,35.77693295,Ulmaceae,herb
4070,880cea8c-baa2-4024-bc03-7d8b478487e8 ulmus alata 1957-06-05T00:00:00+00:00.jpg,N,1,6.663972545,Ulmaceae,herb
4071,88294fa2-74af-488c-9d63-a12fe77e4be7 ulmus alata 2012-11-05T00:00:00+00:00.jpg,N,1,1.251200021,Ulmaceae,herb
4072,885a4708-4beb-491f-a49b-7a4fa4e18b6f ulmus alata 2010-04-11T00:00:00+00:00.jpg,N,1,2.635051447,Ulmaceae,herb
4073,887132d4-dbf1-4a3c-a160-a57c12eb39e4 ulmus americana 1934-03-13.jpg,N,1,11.9092688,Ulmaceae,herb
4074,88dd7166-68d3-4a73-800d-5e32dc814954 ulmus rubra 2016-05-27T00:00:00+00:00.jpg,N,0,19.96617211,Ulmaceae,herb
4075,8926d850-b160-46e5-924e-a6c77e95daf0 ulmus rubra 1991-08-13T00:00:00+00:00.jpg,N,1,27.38289092,Ulmaceae,herb
4076,8941d25a-6826-4265-ac21-9735441527db ulmus alata 2010-03-28T00:00:00+00:00.jpg,N,1,3.847294882,Ulmaceae,herb
4077,8b77295a-4431-41da-bd7e-bdcd0d3705a5 ulmus crassifolia 1970-04-05T00:00:00+00:00.jpg,N,1,2.894964877,Ulmaceae,herb
4078,8b969bc9-409f-4cbb-88a6-61233de1ccd2  1967-06-01T00:00:00+00:00.jpg,N,1,8.261608483,Ulmaceae,herb
4079,8cad396f-b3ca-4b57-b5ee-6b1dba56fd42 ulmus americana 2014-06-22T00:00:00+00:00.jpg,N,1,1.384167483,Ulmaceae,herb
4080,8d1dc831-ed52-4220-921c-803c2df15fa6 ulmus americana 2005-06-08T00:00:00+00:00.jpg,N,1,1.532956592,Ulmaceae,herb
4081,8e184242-b373-4490-960c-e9465b869180  2018-06-14T00:00:00+00:00.jpg,N,1,30.39240853,Ulmaceae,herb
4082,8edebd08-89b3-483c-a881-2384fc3ba39e ulmus americana 1931-04-13T00:00:00+00:00.jpg,N,1,2.117767269,Ulmaceae,herb
4083,8f0180c0-7973-4d50-ba37-9ebf07612411 ulmus alata 1956-07-05T00:00:00+00:00.jpg,N,1,2.770517108,Ulmaceae,herb
4084,8f28ad19-57bd-4329-bfca-fe82c0ad5b1a ulmus americana 1986-03-09T00:00:00+00:00.jpg,N,1,2.457162647,Ulmaceae,herb
4085,8f7ff75b-0f6d-4393-ad3a-e2b22de8d27f ulmus alata 1919-04-23T00:00:00+00:00.jpg,U,U,10.36772688,Ulmaceae,herb
4086,900c895d-24e3-4224-9eea-55069792ce4e  2017-06-28T00:00:00+00:00.jpg,N,1,7.890124762,Ulmaceae,herb
4087,9117a8c5-1766-43c1-8ef4-6db9e801e3dd  1969-06-16T00:00:00+00:00.jpg,N,1,4.956295223,Ulmaceae,herb
4088,9175ceb0-6528-4a31-9795-609e69a7464a ulmus americana 1999-02-27T00:00:00+00:00.jpg,N,1,1.619743141,Ulmaceae,herb
4089,91e16af5-1714-435a-b91c-86cbbd566c55 ulmus americana 2006-09-25T00:00:00+00:00.jpg,N,1,4.528580756,Ulmaceae,herb
4090,922965ae-64cf-4b1f-b92f-817ddaed2d2f ulmus alata 1965-10-03T00:00:00+00:00.jpg,N,1,3.337621363,Ulmaceae,herb
4091,95cce108-a35b-4721-9df8-1072f6258d1c ulmus alata 1964-07-07T00:00:00+00:00.jpg,N,1,1.044380484,Ulmaceae,herb
4092,961b8e47-2d88-4795-9523-06f78081f5b0 ulmus alata 1900-03-05.jpg,N,1,5.102562127,Ulmaceae,herb
4093,9748a0d9-2ce2-40dc-8f1f-09a42a704c07 ulmus americana 2016-09-29T00:00:00+00:00.jpg,N,1,2.585300267,Ulmaceae,herb
4094,97aa405e-d425-4ba8-a9d8-f0545fded205 ulmus alata 2009-05-14T00:00:00+00:00.jpg,N,1,4.238080561,Ulmaceae,herb
4095,9863f839-19bd-4c74-b980-12a93f67be26 ulmus rubra 1994-06-17T00:00:00+00:00.jpg,N,1,16.86344745,Ulmaceae,herb
4096,9984ea0e-24b1-4504-adde-c183f26d7de3 ulmus americana 1970-03-12T00:00:00+00:00.jpg,N,1,23.19139725,Ulmaceae,herb
4097,9a9b2bfc-7c7f-4f83-9551-a4fabed399a1 ulmus alata 1967-05-10T00:00:00+00:00.jpg,N,1,9.820026791,Ulmaceae,herb
4098,9ab223e2-63f6-4ebf-a618-46171ba969f2 ulmus americana 1929-05-22T00:00:00+00:00.jpg,U,U,8.84342323,Ulmaceae,herb
4099,9af94dca-b48a-44f9-8026-1ccda9aa91ea ulmus thomasii 1992-09-27T00:00:00+00:00.jpg,N,1,13.71309612,Ulmaceae,herb
4100,9b000811-3b54-4ccd-ae9c-501790204429 ulmus americana 1950-02-20T00:00:00+00:00.jpg,N,1,6.987560288,Ulmaceae,herb
4101,9b1dc1ef-6fa4-4665-b56c-da2065f20733 ulmus americana 1955-06-22T00:00:00+00:00.jpg,N,1,1.89296011,Ulmaceae,herb
4102,9bead3c8-566b-4531-976a-8f5717d2f0e6  2004-03-05T00:00:00+00:00.jpg,U,U,11.57871659,Ulmaceae,herb
4103,9c75bcb4-0762-4d5d-86ae-9d8b87e466d0 ulmus americana 2012-04-21T00:00:00+00:00.jpg,N,1,3.340845654,Ulmaceae,herb
4104,9c846514-511c-45f2-845e-72f554deef21 ulmus americana 1968-05-25T00:00:00+00:00.jpg,N,1,6.46162714,Ulmaceae,herb
4105,9c8b71f0-f126-4b59-91eb-d095d354696a ulmus americana 2021-03-30T00:00:00+00:00.jpg,N,1,1.776894561,Ulmaceae,herb
4106,9cb7f892-08b9-4a2f-a806-1aaa8e656f07 ulmus rubra 2017-06-07T00:00:00+00:00.jpg,N,1,12.23048068,Ulmaceae,herb
4107,9cc07901-63a1-4685-936e-19ca20e50d16  1966-08-24T00:00:00+00:00.jpg,N,1,353.2067291,Ulmaceae,herb
4108,9cfb881d-8173-4e98-af41-1b9304926c54 ulmus alata 1834-01-14T00:00:00+00:00.jpg,N,1,3.112422954,Ulmaceae,herb
4109,9e1536b4-0b79-4a3c-b668-538a9aebce86  1999-04-20T00:00:00+00:00.jpg,U,U,10.10837161,Ulmaceae,herb
4110,9e311e1c-fb1b-4540-932e-9ea97ed7899e  1940-09-13T00:00:00+00:00.jpg,N,1,13.24220078,Ulmaceae,herb
4111,9f3996a1-088c-4579-848f-c23784220e97 ulmus americana 1956-03-08T00:00:00+00:00.jpg,U,U,4.346879161,Ulmaceae,herb
4112,9f4b5f6d-d892-484d-8341-d96826510d19  .jpg,N,1,13.48642748,Ulmaceae,herb
4113,9faea6dc-10ad-4140-a12c-60bf0087f7f6 ulmus rubra 2005-03-30T00:00:00+00:00.jpg,N,1,20.48105396,Ulmaceae,herb
4114,a0e00745-db3a-451e-9779-8819bc63bf63 ulmus alata 1999-06-02T00:00:00+00:00.jpg,N,1,2.922241357,Ulmaceae,herb
4115,a16d7f7c-b6cb-48f9-b39a-97c9d451d3d9 ulmus americana 1965-05-02T00:00:00+00:00.jpg,N,1,1.543796022,Ulmaceae,herb
4116,a199e1e6-f607-4c09-9759-01c5a38413f5 ulmus alata 1966-07-08T00:00:00+00:00.jpg,N,1,2.044268451,Ulmaceae,herb
4117,a20265d8-57fc-45d8-9044-e4027656f9b2 ulmus alata 2009-03-11T00:00:00+00:00.jpg,N,1,2.602220965,Ulmaceae,herb
4118,a2470aeb-99f2-427a-baf0-8ee038c6f507 ulmus americana 1968-05-28T00:00:00+00:00.jpg,N,1,3.00509412,Ulmaceae,herb
4119,a2e082d9-e733-4f98-ab8b-5d0b96c5d30c  1972-03-02T00:00:00+00:00.jpg,U,U,6.033811732,Ulmaceae,herb
4120,a2e2112c-a0f1-4789-b5c5-beac0badcdeb ulmus americana 1967-03-29T00:00:00+00:00.jpg,N,1,1.792075763,Ulmaceae,herb
4121,a4c9c143-74c6-43a0-8505-0c13f8600720 planera aquatica 1909-05-30T19:09:00-20:00.jpg,N,1,30.78803457,Ulmaceae,herb
4122,a5295309-7373-4e0b-8466-e1658e9feb0e ulmus rubra 1965-08-20T00:00:00+00:00.jpg,N,1,19.91948827,Ulmaceae,herb
4123,a630b8ad-b83d-4b9a-9c6a-dcee14733377 ulmus rubra 1969-07-12T00:00:00+00:00.jpg,N,1,10.63596553,Ulmaceae,herb
4124,a6bc1eb5-d8ee-4635-9b03-4fb21d774556 ulmus americana .jpg,N,1,5.186415214,Ulmaceae,herb
4125,a7fc3df1-eff9-4b45-bf15-357b9370d65b ulmus alata 1975-08-05T00:00:00+00:00.jpg,N,1,5.806788829,Ulmaceae,herb
4126,a93495a4-a142-46a8-a3a9-3894986b4c71  1967-05-10T00:00:00+00:00.jpg,N,1,14.90653572,Ulmaceae,herb
4127,a9607ba1-a161-48e1-9d92-4c699672a21c ulmus rubra 1927-10-23T00:00:00+00:00.jpg,N,1,8.566440489,Ulmaceae,herb
4128,aa0e372a-d220-46cb-9f56-d3593baf09de  2010-08-04T00:00:00+00:00.jpg,N,1,6.806583736,Ulmaceae,herb
4129,aa9a76f1-35a4-4fe2-a34e-c3cfef095299 ulmus americana 2017-03-14T00:00:00+00:00.jpg,N,1,4.09324662,Ulmaceae,herb
4130,aaf6842c-098b-4e63-8188-f00562d242cd ulmus americana 1977-03-14T00:00:00+00:00.jpg,N,1,2.398024612,Ulmaceae,herb
4131,ab4236b7-b7bf-4bbf-9ddc-69ecbecf2c95 ulmus rubra 1995-03-08T00:00:00+00:00.jpg,U,U,27.30147806,Ulmaceae,herb
4132,ac16703f-5d39-4fba-ae73-b003b8380c3f planera aquatica 1924-04-22T00:00:00+00:00.jpg,N,1,14.38304291,Ulmaceae,herb
4133,ac99d05f-3daa-4c0a-8d61-81375d1c2f2e ulmus serotina .jpg,N,1,19.39084856,Ulmaceae,herb
4134,ace7af40-cdc9-4081-bf7a-a8abb1167b82 ulmus alata 1934-04-11T00:00:00+00:00.jpg,N,1,20.15558145,Ulmaceae,herb
4135,ad6b969c-1b43-49ac-8694-ecd2b874d405  .jpg,N,O,9.037272788,Ulmaceae,herb
4136,af4928a6-0441-4868-9709-879a74f16610  .jpg,N,1,21.77687601,Ulmaceae,herb
4137,b00921cf-98e0-4f0e-83d4-cea17db86011 ulmus americana 2002-03-21T00:00:00+00:00.jpg,N,1,2.906929179,Ulmaceae,herb
